345	2006
346	2009
347	2009
348	2000
349	2005
350	2005
351	2008
352	2006
353	2013
354	2012
355	2014
356	2004
357	2009
358	2010
359	2005
360	2006
361	2012
362	2004
363	2010
364	2002
365	2008
366	2014
367	2010
368	2009
369	2013
370	2007
371	2010
372	2007
373	2013
374	2009
375	2015
376	2008
377	2008
378	2009
379	2015
380	2011
381	2005
382	2005
383	2009
384	2006
385	2014
386	2012
387	2005
388	2009
389	2014
390	2008
391	2006
392	2011
393	2006
394	2010
395	2004
396	2010
397	2010
398	2005
399	2006
400	2011
401	2013
402	2010
403	2014
404	2001
405	2010
406	2014
407	2005
408	2013
409	2013
410	2005
411	2011
412	2011
413	2006
414	2002
415	2006
416	2006
417	2002
418	2011
419	2008
420	2001
421	2009
422	2009
423	2006
424	2004
425	2008
426	2007
427	2015
428	2007
429	2002
430	2002
431	2010
432	2002
433	2008
434	2010
435	2010
436	2016
437	2005
438	2005
439	1990
440	2009
441	2005
442	2010
443	2008
444	2007
445	2009
446	2005
447	2005
448	2009
449	2011
450	2013
451	2007
452	2012
453	2013
454	1998
455	2005
456	2005
457	2009
458	2012
459	1996
460	2011
461	2011
462	2012
463	2005
464	2007
465	2011
466	2012
467	2013
468	2011
469	2010
470	2005
471	2010
472	2008
473	2006
474	2003
475	2010
476	2015
477	2004
478	2011
479	2009
480	2013
481	2006
482	2006
483	2003
484	2011
485	2011
486	2008
487	2002
488	2009
489	2006
490	2012
491	2008
492	2014
493	2007
494	2015
495	2011
496	2004
497	2010
498	2005
499	2006
500	2011
501	2013
502	2008
503	2002
504	2010
505	2010
506	2011
507	2001
508	2003
509	2011
510	2010
511	2009
512	2008
513	2009
514	1998
515	2015
516	2012
517	2009
518	2010
519	2006
520	2002
521	1999
522	2012
523	2010
524	2009
525	2010
526	2006
527	2008
528	2005
529	2011
530	2004
531	2006
532	2006
533	2010
534	2000
535	2001
536	2008
537	2010
538	2004
539	2004
540	2007
541	2009
542	2011
543	2013
544	2009
545	2000
546	2012
547	2009
548	2009
549	2007
550	2010
551	2011
552	2004
553	2011
554	2006
555	2012
556	2001
557	2011
558	2007
559	2014
560	2011
561	2009
562	2005
563	2007
564	2007
565	2012
566	2013
567	2006
568	2005
569	2013
570	2004
571	2011
572	2012
573	2008
574	2003
575	2009
576	2014
577	2010
578	2009
579	2016
580	2009
581	2010
582	2011
583	2009
584	2012
585	2009
586	2011
587	2009
588	2011
589	2015
590	2006
591	2005
592	2013
593	2005
594	2011
595	2004
596	2013
597	2014
598	2005
599	2009
600	2014
601	2009
602	2005
603	2008
604	2009
605	2016
606	2008
607	2008
608	2008
609	2012
610	2008
611	2008
612	2013
613	2012
614	2007
615	2012
616	2008
617	2011
618	2008
619	2009
620	2007
621	2006
622	2008
623	2007
624	2013
625	2008
626	2009
627	2009
628	2010
629	2008
630	2003
631	2007
632	2007
633	2011
634	2005
635	2011
636	2010
637	2010
638	2006
639	2010
640	2013
641	2009
642	2008
643	2006
644	2004
645	2009
646	2012
647	2010
648	2011
649	2008
650	2006
651	2014
652	2006
653	2008
654	2010
655	2010
656	2011
657	2009
658	2005
659	2001
660	2010
661	2007
662	2005
663	2004
664	2011
665	2008
666	2007
667	2006
668	2005
669	2005
670	2006
671	2002
672	2013
673	2005
674	2004
675	2008
676	2002
677	2010
678	2014
679	2006
680	2005
681	2009
682	2010
683	2010
684	2011
685	2010
686	2011
687	2006
688	2011
689	2002
690	2010
691	2004
692	2012
693	2009
694	2003
695	2007
696	2011
697	2001
698	2011
699	2001
700	2005
701	2004
702	2013
703	2009
704	2015
705	2001
706	1999
707	2008
708	2011
709	2010
710	2011
711	2004
712	2002
713	2011
714	2004
715	2007
716	2005
717	2008
718	2010
719	2014
720	2002
721	2011
722	2012
723	2011
724	2015
725	2006
726	2004
727	2008
728	2004
729	2007
730	2007
731	2008
732	2013
733	2006
734	2006
735	2010
736	2015
737	2009
738	2012
739	2002
740	2014
741	2007
742	2008
743	2013
744	2003
745	2008
746	2012
747	2007
748	2013
